Date,Open,High,Low,Close,Adj Close,Volume
2019-12-04,52.755001,52.980000,52.067501,52.355000,52.155800,27342400
2019-12-05,52.575001,52.732498,51.877499,52.185001,51.986443,18488400
2019-12-06,52.880001,53.372501,52.779999,53.042500,52.840687,23223600
2019-12-09,52.812500,53.592499,52.724998,53.042500,52.840687,21188000
2019-12-10,53.345001,54.014999,52.814999,53.494999,53.291462,25638800
2019-12-11,53.599998,54.389999,53.575001,54.334999,54.128269,23379600
2019-12-12,54.044998,56.200001,53.955002,56.017502,55.804367,40434800
2019-12-13,56.047501,57.244999,55.455002,55.997501,55.784435,45470400
2019-12-16,56.474998,57.014999,56.192501,56.287498,56.073334,32097600
2019-12-17,56.474998,57.299999,56.380001,57.072498,56.855347,32119600
2019-12-18,57.422501,57.985001,57.337502,57.377499,57.159187,34354800
2019-12-19,57.724998,59.000000,57.674999,58.865002,58.641029,44536000
2019-12-20,59.532501,60.097500,59.340000,59.842499,59.614807,60304400
2019-12-23,60.130001,60.452499,59.597500,59.705002,59.477837,35506000
2019-12-24,59.549999,59.827499,59.205002,59.654999,59.428017,13886400
2019-12-26,59.689999,60.080002,59.500000,59.797501,59.569984,18285200
2019-12-27,59.950001,60.084999,58.952499,59.217499,58.992191,25464400
2019-12-30,58.997501,59.049999,57.764999,58.080002,57.859020,25805600
2019-12-31,57.724998,58.919998,57.532501,58.825001,58.601177,23100400
2020-01-02,59.687500,59.977501,59.180000,59.977501,59.749302,23753600
2020-01-03,58.775002,59.457500,58.525002,59.017502,58.792950,20538400
2020-01-06,58.080002,59.317501,57.817501,59.264999,59.039509,26263600
2020-01-07,59.549999,60.442501,59.097500,59.982498,59.754276,31485600
2020-01-08,59.939999,60.509998,59.537498,60.095001,59.866348,27710800
2020-01-09,60.962502,61.482498,60.215000,60.755001,60.523846,25511200
2020-01-10,61.832500,62.137501,60.937500,61.080002,60.847603,31629600
2020-01-13,61.915001,63.247501,61.687500,62.994999,62.755318,31984000
2020-01-14,62.564999,62.820000,61.687500,61.820000,61.584782,35908800
2020-01-15,61.947498,62.172501,61.132500,61.392502,61.158901,26310400
2020-01-16,61.930000,62.292500,61.695000,62.232498,61.995712,28419200
2020-01-17,62.424999,62.500000,61.842499,62.320000,62.082882,25379200
2020-01-21,61.952499,62.322498,61.642502,61.985001,61.749157,21791600
2020-01-22,62.439999,63.397499,62.250000,62.527500,62.289600,23924000
2020-01-23,62.930000,63.299999,62.037498,63.215000,62.974476,24451600
2020-01-24,64.375000,64.875000,62.075001,62.619999,62.381737,37351200
2020-01-27,59.560001,60.562500,58.057499,60.049999,59.821518,47053600
2020-01-28,60.712502,62.317501,60.177502,61.992500,61.756626,31097600
2020-01-29,61.847500,62.209999,60.985001,61.384998,61.151440,25884800
2020-01-30,60.402500,61.587502,59.849998,61.452499,61.218681,29050400
2020-01-31,60.992500,61.112499,58.687500,59.107498,58.882603,37042000
2020-02-03,58.924999,60.277500,58.862499,60.082500,59.853897,25556400
2020-02-04,61.507500,61.974998,61.005001,61.782501,61.547428,27154400
2020-02-05,62.997501,63.099998,61.852501,62.689999,62.451469,20822000
2020-02-06,63.035000,63.562500,62.220001,63.562500,63.320652,21828400
2020-02-07,63.160000,63.382500,62.642502,62.897499,62.658184,18975200
2020-02-10,63.125000,65.750000,63.075001,65.742500,65.492348,52960800
2020-02-11,66.830002,68.125000,66.207497,66.972504,66.717697,63855600
2020-02-12,67.502502,68.199997,67.112503,68.135002,67.875755,37464400
2020-02-13,67.552498,68.370003,67.277496,67.695000,67.437439,52801600
2020-02-14,71.815002,73.742500,71.500000,72.447502,72.171852,104192400
2020-02-18,71.410004,74.327499,71.214996,74.142502,73.860397,62016400
2020-02-19,75.372498,78.852501,75.372498,78.675003,78.375664,69433200
2020-02-20,78.192497,79.080002,74.087502,77.175003,76.881355,81005200
2020-02-21,76.047501,76.300003,72.665001,73.517502,73.237785,76818000
2020-02-24,67.547501,70.467499,67.000000,68.320000,68.060051,85691600
2020-02-25,69.074997,69.697502,64.489998,65.512497,65.263245,105549600
2020-02-26,65.514999,68.862503,65.500000,66.912498,66.657906,74773200
2020-02-27,63.724998,66.750000,62.222500,63.150002,62.947350,90641600
2020-02-28,60.615002,68.114998,60.447498,67.517502,67.300842,113325200
2020-03-02,69.224998,69.397499,65.250000,69.107498,68.885735,89074400
2020-03-03,69.667503,70.267502,65.614998,66.472504,66.259178,65279200
2020-03-04,67.550003,71.222504,66.800003,71.127502,70.899254,59740800
2020-03-05,69.125000,70.800003,67.875000,68.322502,68.103249,54032800
2020-03-06,66.519997,67.097504,64.500000,66.510002,66.296577,51541200
2020-03-09,59.974998,64.849998,59.544998,61.360001,61.163105,61416000
2020-03-10,64.135002,65.269997,61.497501,65.269997,65.060555,58064800
2020-03-11,63.865002,64.150002,60.642502,61.617500,61.419773,49996400
2020-03-12,56.365002,59.029999,53.950001,54.077499,53.903965,81654000
2020-03-13,57.625000,60.255001,54.902500,60.209999,60.016792,63483600
2020-03-16,53.102501,56.525002,48.500000,49.099998,48.942436,72697200
2020-03-17,50.227501,55.215000,47.750000,54.317501,54.143196,83363200
2020-03-18,50.025002,52.485001,45.169998,50.705002,50.542290,87426800
2020-03-19,50.490002,54.182499,48.347500,53.242500,53.071648,76551200
2020-03-20,54.750000,57.580002,51.282501,51.437500,51.272442,80463600
2020-03-23,51.427502,54.119999,49.630001,53.172501,53.001869,64387600
2020-03-24,57.250000,63.165001,57.012501,62.294998,62.095100,110164400
2020-03-25,63.450001,65.455002,60.915001,61.404999,61.207951,79343200
2020-03-26,63.485001,65.555000,62.500000,64.309998,64.103615,69610800
2020-03-27,62.500000,65.779999,62.169998,63.182499,62.979755,63882800
2020-03-30,63.840000,66.489998,63.397499,66.397499,66.184441,60225200
2020-03-31,66.800003,68.849998,64.437500,65.900002,65.688530,94996000
2020-04-01,63.912498,65.382500,60.320000,60.767502,60.572506,65691200
2020-04-02,61.060001,64.000000,60.577499,63.867500,63.662556,67576400
2020-04-03,63.490002,63.907501,59.597500,60.977501,60.781826,66321200
2020-04-06,63.810001,67.470001,63.232498,67.099998,66.884682,72788400
2020-04-07,69.324997,69.562500,64.324997,64.757500,64.549698,78452000
2020-04-08,65.852501,66.987503,65.150002,66.737503,66.523331,54244400
2020-04-09,68.000000,68.230003,65.105003,65.737503,65.526558,52556400
2020-04-13,65.137497,67.550003,64.250000,67.462502,67.246025,39840800
2020-04-14,68.750000,71.330002,68.472504,70.987503,70.759697,53094800
2020-04-15,69.300003,71.042503,68.845001,70.209999,69.984688,36614800
2020-04-16,71.769997,74.750000,71.637497,73.675003,73.438576,74562000
2020-04-17,74.500000,74.714996,71.735001,73.080002,72.845490,53912000
2020-04-20,71.809998,73.375000,71.317497,71.762497,71.532211,44938800
2020-04-21,70.577499,71.192497,66.777496,67.377502,67.161293,73516000
2020-04-22,69.307503,71.967499,68.849998,71.537498,71.307953,48335600
2020-04-23,71.959999,73.285004,70.750000,71.002502,70.774666,42416000
2020-04-24,70.900002,72.417503,70.150002,72.397499,72.165184,35232800
2020-04-27,73.747498,75.875000,73.500000,74.269997,74.031677,47938800
2020-04-28,75.750000,76.050003,72.785004,72.839996,72.606262,44290400
2020-04-29,74.192497,75.144997,73.437500,74.614998,74.375565,37916000
2020-04-30,74.072502,74.614998,72.930000,73.070000,72.835526,37591600
2020-05-01,71.087502,72.224998,70.209999,70.695000,70.468140,34209600
2020-05-04,70.220001,72.959999,70.220001,72.822502,72.588814,31755600
2020-05-05,73.867500,75.067497,72.822502,73.434998,73.199341,36889600
2020-05-06,74.232498,75.500000,73.852501,74.447502,74.208611,32346400
2020-05-07,75.845001,76.852501,75.330002,76.217499,75.972916,37373200
2020-05-08,76.937500,78.187500,76.597504,78.125000,77.874306,33921600
2020-05-11,78.074997,81.125000,77.787498,80.654999,80.396172,46906000
2020-05-12,81.235001,81.724998,77.927498,78.025002,77.774628,49306000
2020-05-13,79.175003,80.785004,75.947502,77.800003,77.550346,62585200
2020-05-14,78.417503,80.360001,76.875000,80.305000,80.047295,60231200
2020-05-15,78.897499,85.004997,78.739998,84.907501,84.635025,98766000
2020-05-18,87.605003,89.165001,86.805000,87.502502,87.221695,77446000
2020-05-19,87.902496,90.875000,87.627502,88.055000,87.772438,71732000
2020-05-20,89.910004,90.430000,88.887497,89.699997,89.412148,58753600
2020-05-21,90.514999,90.525002,87.375000,87.752502,87.470894,76106800
2020-05-22,88.252502,90.930000,87.132500,90.262497,89.972847,103876400
2020-05-26,91.567497,91.817497,86.720001,87.177498,86.897743,77078000
2020-05-27,86.250000,86.327499,79.967499,85.252502,84.978920,117589200
2020-05-28,84.122498,87.605003,83.792503,84.870003,84.597641,73489600
2020-05-29,85.544998,88.754997,84.849998,88.754997,88.470169,74525600
2020-06-01,88.332497,88.407501,86.894997,88.062500,87.779915,38987600
2020-06-02,87.962502,88.372498,86.580002,88.252502,87.969299,39132000
2020-06-03,88.222504,88.662498,87.000000,87.695000,87.413605,36544000
2020-06-04,87.279999,89.432503,86.775002,87.665001,87.423569,42428000
2020-06-05,87.945000,89.970001,87.080002,89.199997,88.954315,48174800
2020-06-08,88.772499,88.897499,86.857498,88.050003,87.807518,38773600
2020-06-09,88.000000,91.097504,87.512497,90.459999,90.210869,46848800
2020-06-10,91.677498,95.000000,91.535004,93.667503,93.409531,63218000
2020-06-11,91.500000,92.612503,87.860001,87.962502,87.720245,58365200
2020-06-12,91.625000,91.872498,87.032501,89.324997,89.078995,57090800
2020-06-15,88.152496,91.822502,87.437500,91.737503,91.484848,40000400
2020-06-16,92.250000,92.667503,88.387497,90.684998,90.435242,53571600
2020-06-17,91.137497,92.989998,90.702499,92.360001,92.105629,40830400
2020-06-18,92.269997,92.824997,91.144997,92.180000,91.926125,25440800
2020-06-19,92.425003,94.449997,92.272499,92.612503,92.357437,52416000
2020-06-22,93.000000,95.312500,92.732498,95.267502,95.005112,39846800
2020-06-23,95.510002,96.425003,94.074997,94.500000,94.239738,37510800
2020-06-24,94.762497,95.565002,91.445000,92.355003,92.100655,44937200
2020-06-25,93.557503,95.050003,91.822502,94.900002,94.638657,37607200
2020-06-26,95.000000,95.000000,91.250000,91.550003,91.297859,59208400
2020-06-29,91.697502,92.044998,89.000000,92.000000,91.746620,34224800
2020-06-30,93.139999,95.262497,92.665001,94.977501,94.715935,36789200
2020-07-01,95.207497,95.757500,94.129997,95.300003,95.037529,32664800
2020-07-02,96.389999,97.375000,95.782501,96.122498,95.857750,36405600
2020-07-06,97.417503,99.087502,97.125000,98.392502,98.121536,31589200
2020-07-07,99.462502,100.699997,98.507500,98.717499,98.445618,35780000
2020-07-08,99.937500,102.250000,99.654999,102.160004,101.878654,36548000
2020-07-09,103.802498,105.699997,102.334999,105.089996,104.800568,49454800
2020-07-10,105.887497,106.552498,103.787498,104.792503,104.503899,49767600
2020-07-13,105.949997,107.922501,100.250000,100.522499,100.245667,45707600
2020-07-14,100.750000,104.027496,97.855003,103.769997,103.484200,54267600
2020-07-15,104.142502,104.330002,100.557503,102.272499,101.990822,40398400
